L -1270.3, -334.3, -72.4, -1270.3, -370.7, -72.4, 178, 102, 255
L -1299.7, -334.3, -72.4, -1270.3, -334.3, -72.4, 178, 102, 255
L -1299.7, -368.7, -72.4, -1299.7, -334.3, -72.4, 178, 102, 255
L -1279.7, -368.7, -72.4, -1299.7, -368.7, -72.4, 178, 102, 255
L -1279.7, -370.7, -72.4, -1279.7, -368.7, -72.4, 178, 102, 255
L -1270.3, -372.7, -70.4, -1279.7, -372.7, -70.4, 150, 150, 150
L -1279.7, -374.7, -68.4, -1270.3, -374.7, -68.4, 150, 150, 150
L -1270.3, -376.7, -66.4, -1279.7, -376.7, -66.4, 150, 150, 150
L -1279.7, -378.7, -64.4, -1270.3, -378.7, -64.4, 150, 150, 150
L -1270.3, -380.7, -62.4, -1279.7, -380.7, -62.4, 150, 150, 150
L -1279.7, -370.7, -72.4, -1279.7, -382.7, -60.4, 178, 102, 255
L -1270.3, -370.7, -72.4, -1279.7, -370.7, -72.4, 150, 150, 150
L -1270.3, -380.7, -62.4, -1270.3, -370.7, -72.4, 178, 102, 255
L -1270.3, -382.7, -60.4, -1270.3, -380.7, -62.4, 178, 102, 255
L -1279.7, -382.7, -60.4, -1270.3, -382.7, -60.4, 150, 150, 150
L -1320.3, -329.7, -58.4, -1261.7, -329.7, -58.4, 0, 0, 0
L -1320.3, -372.3, -58.4, -1320.3, -329.7, -58.4, 0, 0, 0
L -1279.7, -372.3, -58.4, -1320.3, -372.3, -58.4, 0, 0, 0
L -1261.7, -372.3, -58.4, -1270.3, -372.3, -58.4, 0, 0, 0
L -1261.7, -329.7, -58.4, -1261.7, -372.3, -58.4, 0, 0, 0
L -1232.3, -358.3, -58.4, -1232.3, -334.3, -58.4, 0, 0, 0
L -1229.7, -358.3, -58.4, -1232.3, -358.3, -58.4, 0, 0, 0
L -1229.7, -334.3, -58.4, -1229.7, -358.3, -58.4, 0, 0, 0
L -1200.3, -334.3, -58.4, -1229.7, -334.3, -58.4, 0, 0, 0
L -1200.3, -347.3, -58.4, -1200.3, -334.3, -58.4, 0, 0, 0
L -1197.7, -347.3, -58.4, -1200.3, -347.3, -58.4, 0, 0, 0
L -1197.7, -329.7, -58.4, -1197.7, -347.3, -58.4, 0, 0, 0
L -1260.3, -329.7, -58.4, -1197.7, -329.7, -58.4, 0, 0, 0
L -1260.3, -383.3, -58.4, -1260.3, -329.7, -58.4, 0, 0, 0
L -1197.7, -383.3, -58.4, -1260.3, -383.3, -58.4, 0, 0, 0
L -1197.7, -354.7, -58.4, -1197.7, -383.3, -58.4, 0, 0, 0
L -1200.3, -354.7, -58.4, -1197.7, -354.7, -58.4, 0, 0, 0
L -1200.3, -380.7, -58.4, -1200.3, -354.7, -58.4, 0, 0, 0
L -1229.7, -380.7, -58.4, -1200.3, -380.7, -58.4, 0, 0, 0
L -1229.7, -365.7, -58.4, -1229.7, -380.7, -58.4, 0, 0, 0
L -1232.3, -365.7, -58.4, -1229.7, -365.7, -58.4, 0, 0, 0
L -1232.3, -365.7, -58.4, -1232.3, -380.7, -58.4, 0, 0, 0
L -1257.7, -380.7, -58.4, -1232.3, -380.7, -58.4, 0, 0, 0
L -1257.7, -334.3, -58.4, -1257.7, -380.7, -58.4, 0, 0, 0
L -1232.3, -334.3, -58.4, -1257.7, -334.3, -58.4, 0, 0, 0
L -208.7, 634.3, -175.3, -204.9, 634.3, -174.2, 178, 102, 255
L -216.7, 617.7, -209.4, -187.7, 617.7, -209.4, 102, 0, 204
L -216.7, 600.3, -209.4, -216.7, 617.7, -209.4, 102, 0, 204
L -167.3, 600.3, -209.4, -216.7, 600.3, -209.4, 102, 0, 204
L -167.3, 649.7, -209.4, -167.3, 600.3, -209.4, 102, 0, 204
L -187.7, 649.7, -209.4, -187.7, 617.7, -209.4, 102, 0, 204
L -167.3, 649.7, -209.4, -187.7, 649.7, -209.4, 102, 0, 204
L -166.6, 634.3, -163.2, -167.1, 649.7, -163.1, 178, 102, 255
L -188.1, 634.3, -169.4, -188.1, 649.7, -169.4, 178, 102, 255
L -205.8, 634.3, -174.2, -205.9, 649.7, -174.1, 199, 21, 133
L -188.2, 634.3, -169.4, -205.8, 634.3, -174.2, 178, 102, 255
L -1642.7, 1030.1, -77.4, -1622.8, 990.3, -77.4, 0, 0, 0
L -1642.7, 1129.1, -77.4, -1642.7, 1030.1, -77.4, 0, 0, 0
L -1500.3, 571.7, -66.4, -1500.3, 670.3, -66.4, 0, 0, 255
L -1480.8, 571.7, -61.4, -1500.3, 571.7, -66.2, 0, 0, 255
L -1422.9, 571.7, -61.4, -1480.8, 571.7, -61.4, 0, 0, 255
L -1414.7, 580.3, -67.4, -1422.9, 571.7, -61.4, 0, 0, 255
L -1414.7, 580.3, -67.4, -1414.7, 630.1, -67.4, 0, 0, 255
L -1420.9, 636.3, -67.4, -1414.7, 630.1, -67.4, 0, 0, 255
L -1420.9, 636.3, -67.4, -1444.7, 636.3, -67.4, 0, 0, 255
L -1444.7, 636.3, -67.4, -1444.7, 665.3, -67.4, 0, 0, 255
L -1444.7, 683.7, -71.4, -1444.7, 665.3, -67.4, 0, 0, 255
L -1384.3, 683.7, -71.4, -1444.7, 683.7, -71.4, 0, 0, 255
L -1384.3, 665.3, -67.4, -1384.3, 683.7, -71.4, 0, 0, 255
L -1384.3, 636.1, -67.4, -1384.3, 665.3, -67.4, 0, 0, 255
L -1390.1, 630.3, -67.4, -1384.3, 636.1, -67.4, 0, 0, 255
L -1390.3, 580.3, -67.4, -1390.3, 598.7, -67.4, 0, 0, 255
L -1390.3, 556.3, -61.4, -1390.3, 580.3, -67.4, 0, 0, 255
L -1411.1, 556.3, -61.4, -1390.3, 556.3, -61.4, 0, 0, 255
L -1480.2, 550.3, -61.4, -1417.1, 550.4, -61.4, 0, 0, 255
L -1499.1, 550.3, -66.1, -1480.2, 550.3, -61.4, 0, 0, 255
L -1509.7, 550.3, -66.4, -1499.1, 550.3, -66.1, 0, 0, 255
L -1509.7, 670.3, -66.4, -1509.7, 550.3, -66.4, 0, 0, 255
L -1490.3, 670.3, -73.4, -1490.3, 709.7, -73.4, 0, 0, 255
L -1529.7, 670.3, -73.4, -1490.3, 670.3, -73.4, 0, 0, 255
L -1529.7, 709.7, -73.4, -1529.7, 670.3, -73.4, 0, 0, 255
L -1490.3, 709.7, -73.4, -1529.7, 709.7, -73.4, 0, 0, 255
L -1513.3, 667.3, -63.2, -1533.2, 667.3, -62.4, 0, 0, 0
L -1532.7, 696.7, -64.2, -1533.2, 667.3, -62.4, 0, 0, 0
L -1560.3, 696.7, -64.2, -1532.7, 696.7, -64.2, 0, 0, 0
L -1560.3, 799.8, -64.4, -1560.3, 696.7, -64.4, 0, 0, 0
L -1560.3, 809.1, -67.1, -1560.3, 799.8, -64.4, 0, 0, 0
L -1560.3, 819.9, -68.4, -1560.3, 809.1, -67.1, 0, 0, 0
L -1560.3, 840.1, -73.8, -1560.3, 819.9, -68.4, 0, 0, 0
L -1543.1, 860.3, -77.3, -1560.3, 840.1, -74.6, 0, 0, 0
L -1535.7, 860.1, -77.4, -1543.1, 860.3, -77.4, 0, 0, 0
L -1532.7, 840.2, -80.3, -1535.7, 860.1, -77.4, 0, 0, 0
L -1429.0, 810.3, -80.4, -1532.7, 840.2, -80.3, 0, 0, 0
L -1379.7, 810.3, -80.4, -1429.0, 810.3, -80.4, 0, 0, 0
L -1379.7, 790.1, -80.4, -1379.7, 810.3, -80.4, 0, 0, 0
L -1371.7, 770.0, -73.1, -1379.7, 790.1, -80.4, 0, 0, 0
L -1374.3, 752.6, -68.0, -1371.7, 770.0, -72.3, 0, 0, 0
L -1364.7, 730.1, -67.4, -1374.3, 752.6, -68.0, 0, 0, 0
L -1360.0, 711.2, -67.4, -1364.7, 730.1, -67.4, 0, 0, 0
L -1359.7, 689.7, -67.4, -1360.0, 711.2, -67.4, 0, 0, 0
L -1377.7, 689.7, -67.4, -1359.7, 689.7, -67.4, 0, 0, 0
L -1377.7, 670.1, -67.4, -1377.7, 689.7, -67.4, 0, 0, 0
L -1377.7, 651.2, -61.7, -1377.7, 670.1, -67.4, 0, 0, 0
L -1377.7, 629.7, -58.6, -1377.7, 651.2, -61.7, 0, 0, 0
L -1383.7, 629.7, -58.4, -1377.7, 629.7, -58.6, 0, 0, 0
L -1383.7, 619.7, -58.4, -1383.7, 629.7, -58.4, 0, 0, 0
