L 2011.1, -338.7, -19.4, 2000.8, -319.8, -15.4, 0, 0, 0
L 2014.8, -336.4, -19.1, 2011.1, -338.7, -19.4, 0, 0, 0
L 2002.2, -314.0, -14.7, 2014.8, -336.4, -19.1, 0, 0, 0
L 1977.1, -328.1, -13.3, 2002.2, -314.0, -14.7, 0, 0, 0
L 1979.1, -331.6, -14.1, 1977.1, -328.1, -13.3, 0, 0, 0
L 2000.8, -319.8, -15.4, 1979.1, -331.6, -14.1, 0, 0, 0
L 2034.0, -362.2, -17.6, 2029.9, -364.4, -17.9, 0, 0, 0
L 2020.8, -339.3, -19.4, 2034.0, -362.2, -17.6, 0, 0, 0
L 2016.9, -342.1, -19.9, 2020.8, -339.3, -19.4, 0, 0, 0
L 2029.9, -364.4, -18.2, 2016.9, -342.1, -19.9, 0, 0, 0
L 2047.8, -394.2, -15.1, 2051.7, -392.3, -14.5, 0, 0, 0
L 2036.8, -370.9, -17.0, 2047.8, -394.2, -15.1, 0, 0, 0
L 2040.4, -368.8, -16.6, 2036.8, -370.9, -17.0, 0, 0, 0
L 2051.7, -392.3, -14.8, 2040.4, -368.8, -16.6, 0, 0, 0
L 2017.5, -534.5, -18.5, 2022.5, -508.3, -18.1, 0, 0, 0
L 2013.1, -533.7, -18.8, 2017.5, -534.5, -18.5, 0, 0, 0
L 2018.5, -503.3, -18.4, 2013.1, -533.7, -18.8, 0, 0, 0
L 2044.5, -508.2, -16.7, 2018.5, -503.3, -18.4, 0, 0, 0
L 2044.0, -512.5, -16.7, 2044.5, -508.2, -16.7, 0, 0, 0
L 2022.5, -508.3, -18.1, 2044.0, -512.5, -16.7, 0, 0, 0
L 1814.6, -535.9, 109.9, 1804.1, -535.9, 109.9, 155, 155, 155
L 1814.7, -521.9, 109.9, 1814.6, -535.9, 109.9, 155, 155, 155
L 1804.2, -521.9, 109.9, 1814.7, -521.9, 109.9, 155, 155, 155
L 1804.1, -535.9, 109.9, 1804.2, -521.9, 109.9, 155, 155, 155
L 1799.6, -517.7, 109.9, 1799.6, -560.5, 109.9, 0, 204, 0
L 1842.3, -517.7, 109.9, 1799.6, -517.7, 109.9, 0, 204, 0
L 1842.3, -560.5, 109.9, 1842.3, -517.7, 109.9, 0, 204, 0
L 1799.6, -560.5, 109.9, 1842.3, -560.5, 109.9, 0, 204, 0
L 1814.2, -565.3, 53.0, 1811.2, -565.3, 53.0, 0, 0, 0
L 1814.2, -560.5, 52.9, 1814.2, -565.3, 53.0, 0, 0, 0
L 1799.6, -560.5, 52.9, 1814.2, -560.5, 52.9, 0, 0, 0
L 1799.6, -517.7, 52.9, 1799.6, -560.5, 52.9, 0, 0, 0
L 1842.3, -517.7, 52.9, 1799.6, -517.7, 52.9, 0, 0, 0
L 1842.3, -560.5, 52.9, 1842.3, -517.7, 52.9, 0, 0, 0
L 1825.8, -561.1, 53.2, 1842.3, -560.5, 52.9, 0, 0, 0
L 1826.1, -565.2, 53.0, 1825.8, -561.1, 53.2, 0, 0, 0
L 1847.2, -563.9, 43.4, 1826.1, -565.2, 53.0, 0, 0, 0
L 1847.2, -547.1, 37.8, 1847.2, -563.9, 43.4, 0, 0, 0
L 1847.2, -547.1, 37.8, 1847.2, -512.9, 54.2, 0, 0, 0
L 1857.4, -574.1, 25.9, 1857.4, -549.9, 36.5, 0, 0, 0
L 1811.0, -574.5, 25.3, 1857.4, -574.2, 25.9, 0, 0, 0
L 1810.7, -565.3, 29.3, 1811.0, -574.5, 25.3, 0, 0, 0
L 1794.7, -564.6, 29.5, 1810.7, -565.3, 29.3, 0, 0, 0
L 1794.9, -512.9, 42.9, 1794.7, -564.6, 29.5, 0, 0, 0
L 1847.2, -512.9, 54.6, 1794.9, -512.9, 42.9, 0, 0, 0
L 1890.1, -671.2, -11.4, 1888.5, -649.5, -11.1, 0, 0, 0
L 1894.8, -670.5, -11.4, 1890.1, -671.2, -11.4, 0, 0, 0
L 1892.5, -644.7, -8.9, 1894.8, -670.5, -11.4, 0, 0, 0
L 1862.4, -647.3, -8.9, 1892.5, -644.7, -8.9, 0, 0, 0
L 1863.0, -651.9, -10.2, 1862.4, -647.3, -8.9, 0, 0, 0
L 1888.5, -649.5, -11.1, 1863.0, -651.9, -10.2, 0, 0, 0
L 1953.7, -795.1, -7.7, 1955.7, -795.0, -7.7, 0, 0, 0
L 1958.6, -803.6, -7.7, 1953.7, -795.1, -7.7, 0, 0, 0
L 1968.6, -809.7, -7.7, 1958.6, -803.6, -7.7, 0, 0, 0
L 1978.8, -809.6, -7.7, 1968.6, -809.7, -7.7, 0, 0, 0
L 1987.5, -804.3, -7.7, 1978.8, -809.6, -7.7, 0, 0, 0
L 1992.7, -795.6, -7.7, 1987.5, -804.3, -7.7, 0, 0, 0
L 1992.9, -785.2, -7.7, 1992.7, -795.6, -7.7, 0, 0, 0
L 1987.4, -775.8, -7.7, 1992.9, -785.2, -7.7, 0, 0, 0
L 1978.5, -770.4, -7.7, 1987.4, -775.8, -7.7, 0, 0, 0
L 1967.9, -770.6, -7.7, 1978.5, -770.4, -7.7, 0, 0, 0
L 1959.1, -776.1, -7.7, 1967.9, -770.6, -7.7, 0, 0, 0
L 1953.7, -785.1, -7.7, 1959.1, -776.1, -7.7, 0, 0, 0
L 1955.4, -785.7, -7.7, 1953.7, -785.1, -7.7, 0, 0, 0
L 1960.1, -777.5, -7.7, 1955.6, -785.4, -7.7, 0, 0, 0
L 1969.0, -772.3, -7.4, 1960.1, -777.5, -7.7, 0, 0, 0
L 1977.3, -772.3, -7.4, 1969.0, -772.3, -7.4, 0, 0, 0
L 1985.9, -776.7, -7.4, 1977.3, -772.3, -7.4, 0, 0, 0
L 1991.3, -785.4, -7.4, 1985.9, -776.7, -7.4, 0, 0, 0
L 1991.2, -795.1, -7.4, 1991.3, -785.4, -7.4, 0, 0, 0
L 1986.4, -803.0, -7.4, 1991.2, -795.1, -7.4, 0, 0, 0
L 1978.2, -807.7, -7.7, 1986.4, -803.0, -7.4, 0, 0, 0
L 1970.1, -805.9, -5.7, 1978.2, -807.7, -7.7, 0, 0, 0
L 1960.4, -802.9, -7.7, 1970.1, -805.9, -5.7, 0, 0, 0
L 1955.7, -794.8, -7.7, 1960.4, -802.9, -7.7, 0, 0, 0
L 1935.0, -834.0, -7.7, 1932.8, -834.9, -7.7, 0, 0, 0
L 1929.4, -823.7, -7.7, 1935.0, -834.0, -7.7, 0, 0, 0
L 1920.5, -820.1, -7.7, 1929.4, -823.7, -7.7, 0, 0, 0
L 1910.2, -819.9, -7.7, 1920.5, -820.1, -7.7, 0, 0, 0
L 1901.0, -825.2, -7.7, 1910.2, -819.9, -7.7, 0, 0, 0
L 1895.7, -834.4, -7.7, 1901.0, -825.2, -7.7, 0, 0, 0
L 1895.6, -845.2, -7.7, 1895.7, -834.4, -7.7, 0, 0, 0
L 1900.7, -853.5, -7.7, 1895.6, -845.2, -7.7, 0, 0, 0
L 1909.9, -859.2, -7.7, 1900.7, -853.5, -7.7, 0, 0, 0
L 1920.2, -859.2, -7.7, 1909.9, -859.2, -7.7, 0, 0, 0
L 1929.5, -853.2, -7.7, 1920.2, -859.2, -7.7, 0, 0, 0
L 1935.2, -845.1, -7.7, 1929.5, -853.2, -7.7, 0, 0, 0
L 1932.9, -844.6, -7.7, 1935.2, -845.1, -7.7, 0, 0, 0
L 1927.9, -852.4, -7.4, 1932.9, -844.6, -7.7, 0, 0, 0
L 1919.3, -857.4, -7.4, 1927.9, -852.4, -7.4, 0, 0, 0
L 1910.0, -857.3, -7.4, 1919.3, -857.4, -7.4, 0, 0, 0
L 1903.9, -853.5, -7.4, 1910.0, -857.3, -7.4, 0, 0, 0
L 1897.4, -844.6, -7.4, 1903.9, -853.5, -7.4, 0, 0, 0
L 1897.4, -836.4, -7.4, 1897.4, -844.6, -7.4, 0, 0, 0
L 1901.7, -827.3, -7.4, 1897.4, -836.4, -7.4, 0, 0, 0
