L 541.0000, -741.0000, 0.0000, 541.0000, -750.0000, 0.0000, 255, 255, 0
L 535.0000, -741.0000, 0.0000, 541.0000, -741.0000, 0.0000, 255, 255, 0
L 530.0000, -753.0000, 0.0000, 526.0000, -753.0000, 0.0000, 0, 0, 0
L 545.0000, -757.0000, 0.0000, 530.0000, -757.0000, 0.0000, 0, 0, 0
L 545.0000, -751.0000, 0.0000, 545.0000, -757.0000, 0.0000, 0, 0, 0
L 609.0000, -751.0000, 0.0000, 545.0000, -751.0000, 0.0000, 0, 0, 0
L 609.0000, -765.0000, 0.0000, 609.0000, -754.0000, 0.0000, 0, 0, 0
L 573.0000, -765.0000, 0.0000, 609.0000, -765.0000, 0.0000, 0, 0, 0
L 573.0000, -801.0000, 0.0000, 573.0000, -765.0000, 0.0000, 0, 0, 0
L 621.0000, -801.0000, 0.0000, 573.0000, -801.0000, 0.0000, 0, 0, 0
L 621.0000, -751.0000, 0.0000, 621.0000, -754.0000, 0.0000, 0, 0, 0
L 636.0000, -775.0000, 0.0000, 636.0000, -751.0000, 0.0000, 0, 0, 0
L 683.0000, -775.0000, 0.0000, 636.0000, -775.0000, 0.0000, 0, 0, 0
L 683.0000, -716.0000, 0.0000, 683.0000, -775.0000, 0.0000, 0, 0, 0
L 636.0000, -716.0000, 0.0000, 683.0000, -716.0000, 0.0000, 0, 0, 0
L 636.0000, -739.0000, 0.0000, 636.0000, -716.0000, 0.0000, 0, 0, 0
L 609.0000, -739.0000, 0.0000, 636.0000, -739.0000, 0.0000, 0, 0, 0
L 609.0000, -725.0000, 0.0000, 609.0000, -736.0000, 0.0000, 0, 0, 0
L 621.0000, -725.0000, 0.0000, 609.0000, -725.0000, 0.0000, 0, 0, 0
L 621.0000, -737.0000, 0.0000, 621.0000, -725.0000, 0.0000, 0, 0, 0
L 633.0000, -737.0000, 0.0000, 621.0000, -737.0000, 0.0000, 0, 0, 0
L 633.0000, -701.0000, 0.0000, 633.0000, -737.0000, 0.0000, 0, 0, 0
L 598.0000, -701.0000, 0.0000, 633.0000, -701.0000, 0.0000, 0, 0, 0
L 585.0000, -703.0000, 0.0000, 585.0000, -739.0000, 0.0000, 0, 0, 0
L 591.0000, -683.0000, 0.0000, 591.0000, -699.0000, 0.0000, 0, 0, 0
L 587.0000, -683.0000, 0.0000, 591.0000, -683.0000, 0.0000, 0, 0, 0
L 591.0000, -679.0000, 0.0000, 587.0000, -679.0000, 0.0000, 0, 0, 0
L 591.0000, -632.0000, 0.0000, 591.0000, -679.0000, 0.0000, 0, 0, 0
L 585.0000, -632.0000, 0.0000, 591.0000, -632.0000, 0.0000, 0, 0, 0
L 602.0000, -643.0000, 0.0000, 601.0000, -629.0000, 0.0000, 0, 0, 0
L 615.0000, -643.0000, 0.0000, 602.0000, -643.0000, 0.0000, 0, 0, 0
L 616.0000, -656.0000, 0.0000, 615.0000, -643.0000, 0.0000, 0, 0, 0
L 629.0000, -643.0000, 0.0000, 616.0000, -656.0000, 0.0000, 0, 0, 0
L 629.0000, -615.0000, 0.0000, 629.0000, -643.0000, 0.0000, 0, 0, 0
L 601.0000, -601.0000, 0.0000, 615.0000, -573.0000, -7.0000, 0, 0, 0
L 629.0000, -615.0000, 0.0000, 601.0000, -601.0000, 0.0000, 0, 0, 0
L 909.0000, -549.0000, 0.0000, 909.0000, -558.0000, 0.0000, 255, 255, 0
L 915.0000, -549.0000, 0.0000, 909.0000, -549.0000, 0.0000, 255, 255, 0
L 915.0000, -558.0000, 0.0000, 915.0000, -549.0000, 0.0000, 255, 255, 0
L 909.0000, -558.0000, 0.0000, 915.0000, -558.0000, 0.0000, 255, 255, 0
L 901.0000, -569.0000, 0.0000, 923.0000, -569.0000, 0.0000, 0, 0, 0
L 927.0000, -581.0000, 0.0000, 905.0000, -581.0000, 0.0000, 0, 0, 0
L 927.0000, -523.0000, 0.0000, 927.0000, -581.0000, 0.0000, 0, 0, 0
L 889.0000, -499.0000, 0.0000, 889.0000, -606.0000, 0.0000, 0, 0, 0
