L -786.0, -669.0, -15.0, -784.0, -669.0, -15.0, 178, 102, 255
L -817.0, -707.0, -15.0, -786.0, -707.0, -15.0, 178, 102, 255
L -817.0, -648.0, -15.0, -817.0, -707.0, -15.0, 205, 133, 63
L -835.0, -707.0, -15.0, -824.0, -707.0, -15.0, 178, 102, 255
L -871.0, -707.0, -15.0, -838.0, -707.0, -15.0, 178, 102, 255
L -839.0, -555.0, -15.0, -839.0, -581.0, -15.0, 178, 102, 255
L -843.0, -555.0, -15.0, -839.0, -555.0, -15.0, 178, 102, 255
L -767.0, -639.0, -15.0, -783.0, -640.0, -15.0, 178, 102, 255
L -751.0, -624.0, -15.0, -767.0, -639.0, -15.0, 178, 102, 255
L -751.0, -608.0, -15.0, -751.0, -624.0, -15.0, 178, 102, 255
L -736.0, -608.0, -15.0, -751.0, -608.0, -15.0, 178, 102, 255
L -733.0, -848.0, -15.0, -733.0, -863.0, -15.0, 178, 102, 255
L -656.0, -832.0, -7.0, -671.0, -832.0, -7.0, 204, 0, 204
L -656.0, -879.0, -7.0, -656.0, -832.0, -7.0, 204, 0, 204
L -717.0, -719.0, 0.0, -717.0, -703.0, 0.0, 0, 0, 255
L -702.0, -733.0, 0.0, -717.0, -719.0, 0.0, 0, 0, 255
L -688.0, -733.0, 0.0, -702.0, -733.0, 0.0, 0, 0, 255
L -674.0, -719.0, 0.0, -688.0, -733.0, 0.0, 0, 0, 255
L -674.0, -703.0, 0.0, -674.0, -719.0, 0.0, 0, 0, 255
L -687.0, -690.0, 0.0, -674.0, -703.0, 0.0, 0, 0, 255
L -703.0, -690.0, 0.0, -687.0, -690.0, 0.0, 0, 0, 255
L -717.0, -703.0, 0.0, -703.0, -690.0, 0.0, 0, 0, 255
L -687.0, -715.0, 0.0, -691.0, -719.0, 0.0, 204, 0, 204
L -687.0, -707.0, 0.0, -687.0, -715.0, 0.0, 204, 0, 204
L -770.0, -657.0, 0.0, -783.0, -657.0, 0.0, 150, 150, 150
L -647.0, -707.0, 0.0, -647.0, -715.0, 0.0, 0, 0, 0
L -867.0, -563.0, -33.0, -867.0, -531.0, -33.0, 102, 0, 204
L -841.0, -584.0, -32.0, -834.0, -598.0, -32.0, 102, 0, 204
L -865.0, -598.0, -32.0, -857.0, -584.0, -32.0, 102, 0, 204
L -751.0, -591.0, -7.0, -751.0, -544.0, -7.0, 204, 0, 204
L -656.0, -544.0, -7.0, -656.0, -591.0, -7.0, 204, 0, 204
L -671.0, -608.0, -15.0, -656.0, -608.0, -15.0, 178, 102, 255
L -656.0, -608.0, -15.0, -656.0, -623.0, -15.0, 178, 102, 255
L -656.0, -623.0, -15.0, -640.0, -639.0, -15.0, 178, 102, 255
L -640.0, -639.0, -15.0, -624.0, -640.0, -15.0, 178, 102, 255
L -690.0, -575.0, -15.0, -674.0, -575.0, -15.0, 178, 102, 255
L -719.0, -557.0, 0.0, -720.0, -557.0, 0.0, 204, 0, 204
L -674.0, -848.0, -15.0, -674.0, -863.0, -15.0, 178, 102, 255
L -621.0, -657.0, -15.0, -621.0, -614.0, -15.0, 178, 102, 255
L -621.0, -614.0, -15.0, -586.0, -614.0, -15.0, 178, 102, 255
L -586.0, -681.0, -15.0, -591.0, -687.0, -15.0, 205, 133, 63
L -591.0, -687.0, -15.0, -609.0, -687.0, -15.0, 205, 133, 63
L -580.0, -686.0, -15.0, -579.0, -683.0, -15.0, 205, 133, 63
L -530.0, -620.0, -15.0, -529.0, -675.0, -15.0, 178, 102, 255
L -529.0, -675.0, -15.0, -557.0, -675.0, -15.0, 178, 102, 255
L -557.0, -675.0, -15.0, -557.0, -649.0, -15.0, 178, 102, 255
L -557.0, -649.0, -15.0, -562.0, -649.0, -15.0, 178, 102, 255
L -566.0, -639.0, -15.0, -566.0, -687.0, -15.0, 178, 102, 255
L -566.0, -687.0, -15.0, -571.0, -696.0, -15.0, 178, 102, 255
L -571.0, -696.0, -15.0, -578.0, -703.0, -15.0, 178, 102, 255
L -578.0, -703.0, -15.0, -586.0, -707.0, -15.0, 178, 102, 255
L -586.0, -707.0, -15.0, -621.0, -707.0, -15.0, 178, 102, 255
L -621.0, -707.0, -15.0, -621.0, -670.0, -15.0, 178, 102, 255
L -624.0, -703.0, -15.0, -634.0, -703.0, -15.0, 178, 102, 255
L -634.0, -703.0, -15.0, -634.0, -719.0, -15.0, 178, 102, 255
L -621.0, -753.0, -15.0, -621.0, -716.0, -15.0, 178, 102, 255
L -621.0, -716.0, -15.0, -575.0, -715.0, -15.0, 178, 102, 255
L -575.0, -715.0, -15.0, -575.0, -791.0, -15.0, 178, 102, 255
L -543.0, -715.0, -15.0, -572.0, -716.0, -15.0, 178, 102, 255
L -543.0, -715.0, -15.0, -544.0, -809.0, -15.0, 178, 102, 255
L -544.0, -809.0, -15.0, -621.0, -809.0, -15.0, 178, 102, 255
L -621.0, -809.0, -15.0, -621.0, -794.0, -15.0, 178, 102, 255
L -621.0, -791.0, -15.0, -621.0, -778.0, -15.0, 178, 102, 255
L -621.0, -778.0, -15.0, -585.0, -778.0, -15.0, 205, 133, 63
L -585.0, -778.0, -15.0, -585.0, -773.0, -15.0, 205, 133, 63
L -585.0, -773.0, -15.0, -621.0, -773.0, -15.0, 205, 133, 63
L -621.0, -773.0, -15.0, -621.0, -765.0, -15.0, 178, 102, 255
L -621.0, -765.0, -15.0, -622.5, -765.0, -15.0, 178, 102, 255
L -656.0, -815.0, -15.0, -671.0, -815.0, -15.0, 178, 102, 255
L -671.0, -815.0, -15.0, -671.0, -805.0, -15.0, 178, 102, 255
L -709.0, -534.0, -7.0, -705.0, -534.0, -7.0, 0, 0, 255
L -705.0, -534.0, -7.0, -701.0, -534.0, -7.0, 0, 0, 255
L -701.0, -534.0, -7.0, -698.0, -534.0, -7.0, 0, 0, 255
L -709.0, -534.0, -7.0, -709.0, -544.0, -7.0, 0, 0, 255
L -698.0, -534.0, -7.0, -698.0, -544.0, -7.0, 0, 0, 255
L -709.0, -891.0, -7.0, -709.0, -879.0, -7.0, 0, 0, 255
L -709.0, -879.0, -7.0, -698.0, -879.0, -7.0, 0, 0, 255
L -698.0, -879.0, -7.0, -698.0, -891.0, -7.0, 0, 0, 255
L -591.0, -690.0, 0.0, -591.0, -658.0, 0.0, 204, 0, 204
L -591.0, -658.0, 0.0, -576.0, -658.0, 0.0, 204, 0, 204
L -576.0, -658.0, 0.0, -576.0, -765.0, 0.0, 204, 0, 204
L -576.0, -765.0, 0.0, -591.0, -765.0, 0.0, 204, 0, 204
L -591.0, -765.0, 0.0, -591.0, -733.0, 0.0, 204, 0, 204
L -594.0, -737.0, 0.0, -607.0, -737.0, 0.0, 150, 150, 150
L -560.0, -783.0, 16.0, -607.0, -783.0, 16.0, 0, 0, 0
L -573.0, -685.0, 30.0, -560.0, -685.0, 30.0, 150, 150, 150
L -573.0, -681.0, 28.0, -560.0, -681.0, 28.0, 150, 150, 150
L -573.0, -677.0, 26.0, -560.0, -677.0, 26.0, 150, 150, 150
L -573.0, -673.0, 24.0, -560.0, -673.0, 24.0, 150, 150, 150
L -573.0, -669.0, 22.0, -560.0, -669.0, 22.0, 150, 150, 150
L -573.0, -665.0, 20.0, -560.0, -665.0, 20.0, 150, 150, 150
L -573.0, -661.0, 18.0, -560.0, -661.0, 18.0, 150, 150, 150
L -610.0, -733.0, 32.0, -624.0, -736.0, 32.0, 0, 0, 0
L -624.0, -736.0, 32.0, -624.0, -759.0, 32.0, 0, 0, 0
L -624.0, -759.0, 32.0, -639.0, -759.0, 32.0, 0, 0, 0
L -639.0, -759.0, 32.0, -640.0, -775.0, 32.0, 0, 0, 0
L -640.0, -775.0, 32.0, -679.0, -815.0, 32.0, 0, 0, 0
L -679.0, -815.0, 32.0, -720.0, -815.0, 32.0, 0, 0, 0
L -807.0, -815.0, 32.0, -847.0, -775.0, 32.0, 0, 0, 0
L -847.0, -775.0, 32.0, -847.0, -735.0, 32.0, 0, 0, 0
L -847.0, -647.0, 32.0, -805.0, -608.0, 32.0, 0, 0, 0
L -805.0, -608.0, 32.0, -767.0, -608.0, 32.0, 0, 0, 0
L -679.0, -608.0, 32.0, -640.0, -647.0, 32.0, 0, 0, 0
L -640.0, -647.0, 32.0, -640.0, -663.0, 32.0, 0, 0, 0
L -640.0, -663.0, 32.0, -624.0, -664.0, 32.0, 0, 0, 0
L -624.0, -664.0, 32.0, -624.0, -687.0, 32.0, 0, 0, 0
L -712.0, -753.0, 33.0, -721.0, -763.0, 33.0, 0, 0, 255
L -721.0, -763.0, 33.0, -765.0, -763.0, 33.0, 0, 0, 255
L -765.0, -763.0, 33.0, -779.0, -749.0, 34.0, 0, 0, 255
L -779.0, -749.0, 34.0, -779.0, -673.0, 34.0, 0, 0, 255
L -779.0, -673.0, 34.0, -765.0, -660.0, 33.0, 0, 0, 255
L -765.0, -660.0, 33.0, -721.0, -660.0, 34.0, 0, 0, 255
L -721.0, -660.0, 34.0, -708.0, -674.0, 33.0, 0, 0, 255
L -708.0, -674.0, 33.0, -708.0, -749.0, 33.0, 0, 0, 255
L -708.0, -749.0, 33.0, -713.0, -754.0, 33.0, 0, 0, 255
L -735.0, -726.0, 33.0, -739.0, -729.0, 33.0, 0, 0, 255
L -739.0, -729.0, 33.0, -748.0, -726.0, 33.0, 0, 0, 255
L -748.0, -726.0, 33.0, -749.0, -719.0, 33.0, 0, 0, 255
L -749.0, -719.0, 33.0, -752.0, -714.0, 33.0, 0, 0, 255
L -752.0, -714.0, 33.0, -750.0, -705.0, 33.0, 0, 0, 255
L -750.0, -705.0, 33.0, -744.0, -702.0, 33.0, 0, 0, 255
L -744.0, -702.0, 33.0, -742.0, -693.0, 33.0, 0, 0, 255
L -742.0, -693.0, 33.0, -739.0, -690.0, 33.0, 0, 0, 255
L -739.0, -690.0, 33.0, -733.0, -698.0, 33.0, 0, 0, 255
L -733.0, -698.0, 33.0, -734.0, -704.0, 33.0, 0, 0, 255
L -734.0, -704.0, 33.0, -732.0, -707.0, 33.0, 0, 0, 255
L -732.0, -707.0, 33.0, -731.0, -723.0, 33.0, 0, 0, 255
L -731.0, -723.0, 33.0, -735.0, -726.0, 33.0, 0, 0, 255
L -767.0, -874.0, 32.0, -767.0, -819.0, 33.0, 0, 0, 0
L -712.0, -855.0, 32.0, -713.0, -854.0, 32.0, 0, 0, 0
L -719.0, -848.0, 32.0, -720.0, -819.0, 33.0, 0, 0, 0
L -720.0, -819.0, 33.0, -720.0, -815.0, 32.0, 0, 0, 0
L -713.0, -854.0, 32.0, -719.0, -848.0, 32.0, 0, 0, 0
L -713.0, -854.0, 32.0, -704.0, -863.0, 32.0, 0, 0, 0
L -704.0, -863.0, 32.0, -704.0, -911.0, 32.0, 0, 0, 0
L -704.0, -911.0, 32.0, -719.0, -927.0, 32.0, 0, 0, 0
L -719.0, -927.0, 32.0, -767.0, -927.0, 32.0, 0, 0, 0
L -767.0, -927.0, 32.0, -783.0, -911.0, 32.0, 0, 0, 0
L -783.0, -911.0, 32.0, -783.0, -903.0, 32.0, 0, 0, 0
L -783.0, -903.0, 32.0, -770.0, -903.0, 32.0, 155, 155, 155
L -767.0, -903.0, 32.0, -767.0, -871.0, 32.0, 0, 0, 0
L -767.0, -848.0, 48.0, -783.0, -864.0, 48.0, 0, 204, 204
L -767.0, -871.0, 48.0, -767.0, -927.0, 48.0, 0, 204, 204
L -767.0, -927.0, 48.0, -720.0, -927.0, 48.0, 0, 204, 204
L -720.0, -927.0, 48.0, -720.0, -871.0, 48.0, 0, 204, 204
L -720.0, -871.0, 48.0, -717.0, -871.0, 48.0, 0, 204, 204
L -704.0, -871.0, 48.0, -704.0, -863.0, 48.0, 0, 204, 204
L -704.0, -863.0, 48.0, -719.0, -848.0, 48.0, 0, 204, 204
L -704.0, -911.0, 64.0, -719.0, -927.0, 64.0, 0, 204, 0
L -719.0, -927.0, 64.0, -767.0, -927.0, 64.0, 0, 204, 0
L -769.0, -924.0, 64.0, -783.0, -911.0, 64.0, 0, 204, 0
L -783.0, -911.0, 64.0, -783.0, -903.0, 64.0, 0, 204, 0
L -767.0, -903.0, 64.0, -767.0, -848.0, 64.0, 0, 204, 0
L -767.0, -848.0, 64.0, -720.0, -848.0, 64.0, 0, 204, 0
L -720.0, -848.0, 64.0, -718.0, -903.0, 64.0, 0, 204, 0
L -770.0, -903.0, 64.0, -767.0, -903.0, 64.0, 0, 204, 0
L -783.0, -864.0, 80.0, -767.0, -848.0, 80.0, 102, 255, 102
L -767.0, -848.0, 80.0, -719.0, -848.0, 80.0, 102, 255, 102
L -719.0, -848.0, 80.0, -704.0, -863.0, 80.0, 102, 255, 102
L -704.0, -863.0, 80.0, -704.0, -911.0, 80.0, 102, 255, 102
L -704.0, -911.0, 80.0, -719.0, -927.0, 80.0, 102, 255, 102
L -767.0, -927.0, 80.0, -719.0, -927.0, 80.0, 102, 255, 102
L -895.0, -751.0, 32.0, -880.0, -735.0, 32.0, 0, 0, 0
L -880.0, -735.0, 32.0, -851.0, -735.0, 33.0, 0, 0, 0
L -851.0, -735.0, 33.0, -847.0, -735.0, 32.0, 0, 0, 0
L -912.0, -688.0, 32.0, -851.0, -688.0, 33.0, 0, 0, 0
L -847.0, -688.0, 32.0, -847.0, -647.0, 32.0, 0, 0, 0
L -851.0, -688.0, 33.0, -847.0, -688.0, 32.0, 0, 0, 0
L -895.0, -751.0, 32.0, -942.0, -751.0, 32.0, 0, 0, 0
L -942.0, -751.0, 32.0, -959.0, -735.0, 32.0, 0, 0, 0
L -959.0, -735.0, 32.0, -959.0, -687.0, 32.0, 0, 0, 0
L -959.0, -687.0, 32.0, -943.0, -672.0, 32.0, 0, 0, 0
L -943.0, -672.0, 32.0, -935.0, -672.0, 32.0, 0, 0, 0
L -935.0, -688.0, 32.0, -909.0, -688.0, 32.0, 0, 0, 0
L -895.0, -672.0, 48.0, -880.0, -687.0, 48.0, 0, 204, 204
L -880.0, -687.0, 48.0, -880.0, -735.0, 48.0, 0, 204, 204
L -880.0, -735.0, 48.0, -895.0, -751.0, 48.0, 0, 204, 204
L -895.0, -751.0, 48.0, -903.0, -751.0, 48.0, 0, 204, 204
L -903.0, -735.0, 48.0, -959.0, -735.0, 48.0, 0, 204, 204
L -959.0, -688.0, 48.0, -959.0, -735.0, 48.0, 0, 204, 204
L -959.0, -688.0, 48.0, -903.0, -688.0, 48.0, 0, 204, 204
L -947.0, -747.0, 64.0, -945.0, -749.0, 64.0, 0, 204, 0
